,score,review
720,-1.7474695444107056,"Two dysfunctional brothers (Philip Seymour Hoffman and Ethan Hawke) get tired of competing for who is the bigger f***-up and who Daddy (Albert Finney) loves more, so they hatch a hair-brained scheme t"
1153,-1.7447975873947144,This is a film that the mainstream market will probably never be able to access as it doesn't exactly give the viewer easy watching. The story about troubled Spike and his friend Heaton is not exactly
1225,-1.7393556833267212,"The premise is simple. This movies starts out looking like your average lame chick flick about two attractive young people meeting each other in an airport, then things take a 180 degree turn...<br />"
1571,-1.7384501695632935,"There is no greater disservice to do to history than to misrepresent it. This takes the easiest and most shallow route, simply portraying him as a monster. Only showing his negative sides, and exagger"
373,-1.7370035648345947,"An unusually straight-faced actioner played by a cast and filmed by a director who obviously took the material seriously. Imperfect, as is to be expected from a film clearly shot on a tight budget, bu"
1273,-1.7339333295822144,"It's difficult to not have a liking for Israeli director Eytan Fox and for his movies, which describe the life in the middle east and the inherent problems gay people can have in these regions. Beside"
1223,-1.7339121103286743,"No rubbish - no where even near rubbish. Not an original? thats the last thing that could be said of ""2.4 children"".Predictable? certainly not! Although it was somewhat an unusual series for the BBC, "
1829,-1.7334609031677246,"Okay, the recent history of Star Trek has not been good. The Next Generation faded in its last few seasons, DS9 boldly stayed where no one had stayed before, and Voyager started very bad and never rea"
1374,-1.7327725887298584,"Let us begin by saying that this film's English title ""The Power of Kangwon Province"" is an absolute misnomer.It is because in Hong Sang Soo's film,there are no actual shots of wars,troubles and confl"
768,-1.729300618171692,Shinjuku Triad Society: Chinese Mafia Wars is unlikely to get distribution in the West outside film festivals. Why? Could your censors stomach a film where policemen anally rape male and female suspec
1548,-1.727369785308838,"I must admit, when I read the description of the genre on Netflix as ""Steamy Romance"" I was a little bit skeptical. ""Steamy""? In a movie from 1968?? I was prepared for disappointment. And when I reali"
1443,-1.7269678115844727,"Michael Cacoyannis has had a relatively long career but has surprisingly few credits to his name, including some real duds such as the unfunny cold war satire The Day the Fish Came Out. Iphigenia, how"
422,-1.7249188423156738,"I've just watch 2 films of Pang brothers, The Eye and One take only. When I watched The Eye, I was kind of disappointed about this two guys, who I had heard good words about them before. That film (Th"
969,-1.7246603965759277,The first series of Lost kicked off with a bang... literally and slowly decreased in pace. This may have put some viewers off and people who started to watch halfway through would either be bored or j
1781,-1.7222472429275513,"Calling this a romantic comedy is accurate but nowadays misleading. The genre has sadly deteriorated into cliches, too focused on making the main couple get together and with very little room for ambi"
716,-1.7197965383529663,"Robot Jox tries hard, but is fundamentally a series of fight scenes strung together -- robot against robot, man against man, man against woman. The premise had potential, but it seems the script wasn'"
1813,-1.7192400693893433,"I believe a lot of people down rated the movie, NOT because of the lack of quality. But it did not follow the standard Hollywood formula. Some of the conflicts are not resolved. The ending is just a l"
416,-1.7170295715332031,Dev Anand (or Prashant) and Zeenat Aman ( Jasbir/Janice) are siblings brought up in single parent families. Jasbir (the sister) grows up in an affluent environment but this is not enough to lead her t
1714,-1.7151892185211182,"The first installment of this notorious horror series is presented as if it were a snuff film discovered by the producers and set up like an amateur camcorder tape, complete with a digital timer at th"
1356,-1.7108970880508423,"<br /><br />""After dark, my sweet"" is a strange mix of sensuality and dullness. The film runs slow, very slow, but takes a rythm to tell a story about murder and passion. Jason Patric never ever was s"
509,-1.7091540098190308,The only other review of this movie as of this date really trashes the stars and the movie itself. I usually like to read the user comments to give me an idea of what to expect from a movie I don't kn
595,-1.7085504531860352,"When this film opened back in 1976, legend has that it was met with massive jeering and disdain --- it was widely considered a failure. I vividly remember Ebert giving it one star and it was supposedl"
382,-1.7074248790740967,"Okay, first of I hate commenting on this thing but I felt like I had to stand up for this movie. So many people were bashing on it and I felt like people who might want to see it should get a second o"
45,-1.7073942422866821,"A true anomaly in the French cinema ,this despairing work has no equivalent in the contemporary production.One would rather have to look on the side of Louis Malle's ""le feu follet"" (1963)(the fire wi"
1550,-1.7068763971328735,"I must admit, I was one of the skeptics who prematurely judged this show before relatively any information was disseminated about it. I determined that it was going to be a cheap spin-off guided by Ro"
1357,-1.705176591873169,"First love is a desperately difficult subject to pull off convincingly in cinema : the all-encompassing passion involved generally ends up as a pale imitation or, worse, slightly ridiculous.<br /><br "
1364,-1.7014858722686768,I have just read the lead comment for this film that is on the front page with the voting results and cast run down.<br /><br />Why is it that some people can not take a film for what it is supposed t
1239,-1.7006210088729858,"I pulled down a VHS box from my vast collection - many unseen - and picked out a movie, based on the box art, I thought would be fun, and yes, bad. Prison had that 80s cheesy look all over that box. I"
1558,-1.6989927291870117,"OK, I would not normally watch a Farrelly brothers movie. I can't recall ever watching one. I also don't recall watching a Jimmy Fallon movie. Alright, I did watch taxi, but I said penance and was for"
